异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqird6lz5f,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T13:05:00.000Z,4.64,55.1,待处理,,,,否,
a_mqird6ly2a,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T13:00:00.000Z,4.79,55.7,待处理,,,,否,
a_mqird6ly49,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T12:55:00.000Z,4.86,54.8,待处理,,,,否,
a_mqird6ly55,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T12:50:00.000Z,4.51,54.1,待处理,,,,否,
a_mqird6lyc1,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T12:45:00.000Z,4.38,54.5,待处理,,,,否,
a_mqird6lx75,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T12:40:00.000Z,4.51,54.7,待处理,,,,否,
a_mqird6lxfc,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T12:35:00.000Z,4.71,55.7,待处理,,,,否,
a_mqird6lx69,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T12:30:00.000Z,4.77,56.8,待处理,,,,否,
a_mqird6lxc8,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T12:25:00.000Z,4.33,53.6,待处理,,,,否,
a_mqird6lw80,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T12:20:00.000Z,4.21,54.6,待处理,,,,否,
a_mqird6lxe2,一号冷库,SENS-001,温度漂移,温度突变 3.98℃，超过阈值 2℃（前值 8.19℃）,2026-06-18 00:25:06,2025-05-02T12:20:00.000Z,4.21,54.6,待处理,,,,否,
a_mqird6lw7f,一号冷库,SENS-001,温度越下限,温度 8.19℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T12:15:00.000Z,8.19,56.9,待处理,,,,否,
a_mqird6lwa6,一号冷库,SENS-001,温度漂移,温度突变 3.99℃，超过阈值 2℃（前值 4.20℃）,2026-06-18 00:25:06,2025-05-02T12:15:00.000Z,8.19,56.9,待处理,,,,否,
a_mqird6lw9d,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T12:10:00.000Z,4.2,56.8,待处理,,,,否,
a_mqird6lwfc,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T12:05:00.000Z,4.45,54.1,待处理,,,,否,
a_mqird6lv45,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T12:00:00.000Z,4.56,54.7,待处理,,,,否,
a_mqird6lv9f,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T11:55:00.000Z,4.5,53.6,待处理,,,,否,
a_mqird6lv75,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T11:50:00.000Z,4.63,56.3,待处理,,,,否,
a_mqird6lvcd,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T11:45:00.000Z,4.59,56.6,待处理,,,,否,
a_mqird6lvca,一号冷库,SENS-001,湿度漂移,湿度突变 16.10%，超过阈值 10%（前值 72.70%）,2026-06-18 00:25:06,2025-05-02T11:45:00.000Z,4.59,56.6,待处理,,,,否,
a_mqird6lua6,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T11:40:00.000Z,4.5,72.7,待处理,,,,否,
a_mqird6lu1d,一号冷库,SENS-001,湿度越上限,湿度 72.70% 超过上限 70%,2026-06-18 00:25:06,2025-05-02T11:40:00.000Z,4.5,72.7,待处理,,,,否,
a_mqird6lv28,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 54.70%）,2026-06-18 00:25:06,2025-05-02T11:40:00.000Z,4.5,72.7,待处理,,,,否,
a_mqird6lub6,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T11:35:00.000Z,4.9,54.7,待处理,,,,否,
a_mqird6lubb,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T11:30:00.000Z,4.78,53.3,待处理,,,,否,
a_mqird6lu54,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T11:25:00.000Z,4.85,56.5,待处理,,,,否,
a_mqird6ltf6,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T11:20:00.000Z,4.45,54.7,待处理,,,,否,
a_mqird6lt85,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T11:15:00.000Z,4.65,55.6,待处理,,,,否,
a_mqird6ltc1,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T11:10:00.000Z,4.75,53.9,待处理,,,,否,
a_mqird6ltda,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T11:05:00.000Z,4.79,54.1,待处理,,,,否,
a_mqird6ltd8,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T11:00:00.000Z,4.7,57,待处理,,,,否,
a_mqird6ltea,一号冷库,SENS-001,温度越下限,温度 4.73℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T10:55:00.000Z,4.73,56.6,待处理,,,,否,
a_mqird6lsda,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T10:50:00.000Z,4.85,55.7,待处理,,,,否,
a_mqird6ls02,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T10:45:00.000Z,4.64,56.1,待处理,,,,否,
a_mqird6ls96,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T10:40:00.000Z,4.53,55.3,待处理,,,,否,
a_mqird6ls28,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T10:35:00.000Z,4.38,54.2,待处理,,,,否,
a_mqird6lr5d,一号冷库,SENS-001,温度越下限,温度 4.22℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T10:30:00.000Z,4.22,55.6,待处理,,,,否,
a_mqird6lrbf,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T10:25:00.000Z,4.67,56.5,待处理,,,,否,
a_mqird6lreb,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T10:20:00.000Z,4.7,56.2,待处理,,,,否,
a_mqird6lr6d,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T10:15:00.000Z,4.78,54.2,待处理,,,,否,
a_mqird6lr9a,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T10:10:00.000Z,4.89,55.1,待处理,,,,否,
a_mqird6lq85,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T10:05:00.000Z,4.74,56.4,待处理,,,,否,
a_mqird6lq7b,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T10:00:00.000Z,4.43,54.5,待处理,,,,否,
a_mqird6lq9f,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T09:55:00.000Z,4.13,53.6,待处理,,,,否,
a_mqird6lq6c,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T09:50:00.000Z,4.25,53.5,待处理,,,,否,
a_mqird6lqc2,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T09:45:00.000Z,4.53,55.3,待处理,,,,否,
a_mqird6lpbf,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T09:40:00.000Z,4.52,54.8,待处理,,,,否,
a_mqird6lp47,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T09:35:00.000Z,4.54,54,待处理,,,,否,
a_mqird6lp6f,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T09:30:00.000Z,4.79,55.1,待处理,,,,否,
a_mqird6lpca,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T09:25:00.000Z,4.19,53.3,待处理,,,,否,
a_mqird6lpeb,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T09:20:00.000Z,4.56,56.8,待处理,,,,否,
a_mqird6lo49,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T09:15:00.000Z,4.16,56.6,待处理,,,,否,
a_mqird6lof4,一号冷库,SENS-001,温度漂移,温度突变 5.19℃，超过阈值 2℃（前值 9.35℃）,2026-06-18 00:25:06,2025-05-02T09:15:00.000Z,4.16,56.6,待处理,,,,否,
a_mqird6lod4,一号冷库,SENS-001,温度越下限,温度 9.35℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T09:10:00.000Z,9.35,54.9,待处理,,,,否,
a_mqird6lo30,一号冷库,SENS-001,温度漂移,温度突变 4.94℃，超过阈值 2℃（前值 4.41℃）,2026-06-18 00:25:06,2025-05-02T09:10:00.000Z,9.35,54.9,待处理,,,,否,
a_mqird6lof6,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T09:05:00.000Z,4.41,56.7,待处理,,,,否,
a_mqird6lnc9,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T09:00:00.000Z,4.85,56.3,待处理,,,,否,
a_mqird6lne5,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T08:55:00.000Z,4.6,54,待处理,,,,否,
a_mqird6lnf7,一号冷库,SENS-001,湿度漂移,湿度突变 19.00%，超过阈值 10%（前值 73.00%）,2026-06-18 00:25:06,2025-05-02T08:55:00.000Z,4.6,54,待处理,,,,否,
a_mqird6lmb4,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T08:50:00.000Z,4.62,73,待处理,,,,否,
a_mqird6lmbc,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 00:25:06,2025-05-02T08:50:00.000Z,4.62,73,待处理,,,,否,
a_mqird6lm2a,一号冷库,SENS-001,湿度漂移,湿度突变 16.80%，超过阈值 10%（前值 56.20%）,2026-06-18 00:25:06,2025-05-02T08:50:00.000Z,4.62,73,待处理,,,,否,
a_mqird6lm39,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T08:45:00.000Z,4.52,56.2,待处理,,,,否,
a_mqird6ll69,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T08:40:00.000Z,4.86,53.6,待处理,,,,否,
a_mqird6ll98,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T08:35:00.000Z,4.37,54.1,待处理,,,,否,
a_mqird6ll6a,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T08:30:00.000Z,4.18,55.6,待处理,,,,否,
a_mqird6ll6d,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T08:25:00.000Z,4.49,56.2,待处理,,,,否,
a_mqird6llf8,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T08:20:00.000Z,4.21,55.4,待处理,,,,否,
a_mqird6lk50,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T08:15:00.000Z,4.37,53.2,待处理,,,,否,
a_mqird6lkaa,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T08:10:00.000Z,4.82,56.6,待处理,,,,否,
a_mqird6lkf0,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T08:05:00.000Z,4.66,56.7,待处理,,,,否,
a_mqird6lk6f,一号冷库,SENS-001,温度漂移,温度突变 4.96℃，超过阈值 2℃（前值 -0.30℃）,2026-06-18 00:25:06,2025-05-02T08:05:00.000Z,4.66,56.7,待处理,,,,否,
a_mqird6ljc4,一号冷库,SENS-001,温度越下限,温度 -0.30℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T08:00:00.000Z,-0.3,56.6,待处理,,,,否,
a_mqird6lj0c,一号冷库,SENS-001,温度漂移,温度突变 5.11℃，超过阈值 2℃（前值 4.81℃）,2026-06-18 00:25:06,2025-05-02T08:00:00.000Z,-0.3,56.6,待处理,,,,否,
a_mqird6lj95,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T07:55:00.000Z,4.81,56.5,待处理,,,,否,
a_mqird6lj10,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T07:50:00.000Z,4.21,55.8,待处理,,,,否,
a_mqird6li88,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T07:45:00.000Z,4.15,54.8,待处理,,,,否,
a_mqird6li35,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T07:40:00.000Z,4.25,53.2,待处理,,,,否,
a_mqird6lide,一号冷库,SENS-001,湿度漂移,湿度突变 16.20%，超过阈值 10%（前值 37.00%）,2026-06-18 00:25:06,2025-05-02T07:40:00.000Z,4.25,53.2,待处理,,,,否,
a_mqird6lh23,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T07:35:00.000Z,4.24,37,待处理,,,,否,
a_mqird6libc,一号冷库,SENS-001,湿度漂移,湿度突变 18.60%，超过阈值 10%（前值 55.60%）,2026-06-18 00:25:06,2025-05-02T07:35:00.000Z,4.24,37,待处理,,,,否,
a_mqird6lh32,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T07:30:00.000Z,4.47,55.6,待处理,,,,否,
a_mqird6lhd4,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T07:25:00.000Z,4.47,53.4,待处理,,,,否,
a_mqird6lh37,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T07:20:00.000Z,4.43,55.7,待处理,,,,否,
a_mqird6lg0c,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T07:15:00.000Z,4.88,53.8,待处理,,,,否,
a_mqird6lg52,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T07:10:00.000Z,4.43,55.8,待处理,,,,否,
a_mqird6lg3f,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T07:05:00.000Z,4.54,56.9,待处理,,,,否,
a_mqird6lgaf,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T07:00:00.000Z,4.29,55.9,待处理,,,,否,
a_mqird6lgc2,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T06:55:00.000Z,4.64,55.1,待处理,,,,否,
a_mqird6lf35,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T06:50:00.000Z,4.27,54.5,待处理,,,,否,
a_mqird6lf10,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T06:45:00.000Z,4.86,56.6,待处理,,,,否,
a_mqird6lfc2,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T06:40:00.000Z,4.85,53.9,待处理,,,,否,
a_mqird6le18,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T06:35:00.000Z,4.18,55.2,待处理,,,,否,
a_mqird6le86,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T06:30:00.000Z,4.71,54.6,待处理,,,,否,
a_mqird6le78,一号冷库,SENS-001,温度越下限,温度 6.20℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T06:25:00.000Z,6.2,53.6,待处理,,,,否,
a_mqird6le64,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T06:20:00.000Z,4.37,56.6,待处理,,,,否,
a_mqird6ldce,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T06:15:00.000Z,4.18,56.7,待处理,,,,否,
a_mqird6ld1a,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T06:10:00.000Z,4.24,56.5,待处理,,,,否,
a_mqird6ld81,一号冷库,SENS-001,温度漂移,温度突变 3.85℃，超过阈值 2℃（前值 8.09℃）,2026-06-18 00:25:06,2025-05-02T06:10:00.000Z,4.24,56.5,待处理,,,,否,
a_mqird6ld6a,一号冷库,SENS-001,温度越下限,温度 8.09℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T06:05:00.000Z,8.09,54.4,待处理,,,,否,
a_mqird6ld0a,一号冷库,SENS-001,温度漂移,温度突变 3.71℃，超过阈值 2℃（前值 4.38℃）,2026-06-18 00:25:06,2025-05-02T06:05:00.000Z,8.09,54.4,待处理,,,,否,
a_mqird6lc7f,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T06:00:00.000Z,4.38,54.3,待处理,,,,否,
a_mqird6lcef,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T05:55:00.000Z,4.52,55.8,待处理,,,,否,
a_mqird6lc03,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T05:50:00.000Z,4.2,54.8,待处理,,,,否,
a_mqird6lb74,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T05:45:00.000Z,4.31,53.9,待处理,,,,否,
a_mqird6lb7c,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T05:40:00.000Z,4.89,53.4,待处理,,,,否,
a_mqird6lafe,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T05:35:00.000Z,4.28,54.4,待处理,,,,否,
a_mqird6la22,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T05:30:00.000Z,4.33,54.7,待处理,,,,否,
a_mqird6l9db,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T05:25:00.000Z,4.19,53.2,待处理,,,,否,
a_mqird6l8b1,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T05:20:00.000Z,4.26,55.6,待处理,,,,否,
a_mqird6kxc8,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T05:15:00.000Z,4.15,55.5,待处理,,,,否,
a_mqird6kx6c,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T05:10:00.000Z,4.55,53.9,待处理,,,,否,
a_mqird6kxf7,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T05:05:00.000Z,4.67,53.3,待处理,,,,否,
a_mqird6kw3a,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T05:00:00.000Z,4.33,55,待处理,,,,否,
a_mqird6kwde,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T04:55:00.000Z,4.1,54.1,待处理,,,,否,
a_mqird6kw5f,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T04:50:00.000Z,4.46,54.1,待处理,,,,否,
a_mqird6kw2f,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T04:45:00.000Z,4.59,55.7,待处理,,,,否,
a_mqird6kv85,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T04:40:00.000Z,4.18,56.4,待处理,,,,否,
a_mqird6kvd3,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T04:35:00.000Z,4.15,56.6,待处理,,,,否,
a_mqird6kvde,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T04:30:00.000Z,4.66,56.4,待处理,,,,否,
a_mqird6ku40,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T04:25:00.000Z,4.52,55.6,待处理,,,,否,
a_mqird6kuca,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T04:20:00.000Z,4.28,55.5,待处理,,,,否,
a_mqird6ku72,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T04:15:00.000Z,4.28,55.8,待处理,,,,否,
a_mqird6ku53,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T04:10:00.000Z,4.85,54.4,待处理,,,,否,
a_mqird6kt6e,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T04:05:00.000Z,4.57,53.4,待处理,,,,否,
a_mqird6kt58,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T04:00:00.000Z,4.78,56.4,待处理,,,,否,
a_mqird6kt35,一号冷库,SENS-001,湿度漂移,湿度突变 16.60%，超过阈值 10%（前值 73.00%）,2026-06-18 00:25:06,2025-05-02T04:00:00.000Z,4.78,56.4,待处理,,,,否,
a_mqird6ksdb,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T03:55:00.000Z,4.1,73,待处理,,,,否,
a_mqird6ks8c,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 00:25:06,2025-05-02T03:55:00.000Z,4.1,73,待处理,,,,否,
a_mqird6kt4a,一号冷库,SENS-001,湿度漂移,湿度突变 19.80%，超过阈值 10%（前值 53.20%）,2026-06-18 00:25:06,2025-05-02T03:55:00.000Z,4.1,73,待处理,,,,否,
a_mqird6ksb5,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T03:50:00.000Z,4.78,53.2,待处理,,,,否,
a_mqird6ks41,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T03:45:00.000Z,4.3,57,待处理,,,,否,
a_mqird6kr89,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T03:40:00.000Z,4.42,53,待处理,,,,否,
a_mqird6kr38,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T03:35:00.000Z,4.61,53.3,待处理,,,,否,
a_mqird6kr3d,一号冷库,SENS-001,温度越下限,温度 4.17℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T03:30:00.000Z,4.17,56.2,待处理,,,,否,
a_mqird6krba,一号冷库,SENS-001,温度越下限,温度 4.73℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T03:25:00.000Z,4.73,54.3,待处理,,,,否,
a_mqird6kq2b,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T03:20:00.000Z,4.62,56.5,待处理,,,,否,
a_mqird6kqed,一号冷库,SENS-001,温度越下限,温度 4.11℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T03:15:00.000Z,4.11,56.7,待处理,,,,否,
a_mqird6kqbe,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T03:10:00.000Z,4.76,53.8,待处理,,,,否,
a_mqird6kp24,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T03:05:00.000Z,4.53,53.4,待处理,,,,否,
a_mqird6kq08,一号冷库,SENS-001,温度漂移,温度突变 3.57℃，超过阈值 2℃（前值 8.10℃）,2026-06-18 00:25:06,2025-05-02T03:05:00.000Z,4.53,53.4,待处理,,,,否,
a_mqird6kp5c,一号冷库,SENS-001,温度越下限,温度 8.10℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T03:00:00.000Z,8.1,55.9,待处理,,,,否,
a_mqird6kp97,一号冷库,SENS-001,温度漂移,温度突变 3.65℃，超过阈值 2℃（前值 4.45℃）,2026-06-18 00:25:06,2025-05-02T03:00:00.000Z,8.1,55.9,待处理,,,,否,
a_mqird6kpf1,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 00:25:06,2025-05-02T02:55:00.000Z,4.45,53.8,待处理,,,,否,
