异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqj783v146,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T16:40:00.000Z,4.23,56.6,待处理,,,,否,
a_mqj783v043,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T16:35:00.000Z,4.15,54.3,待处理,,,,否,
a_mqj783v046,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T16:30:00.000Z,4.7,56.7,待处理,,,,否,
a_mqj783v0f7,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T16:25:00.000Z,4.47,56.2,待处理,,,,否,
a_mqj783v091,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T16:20:00.000Z,4.65,56.3,待处理,,,,否,
a_mqj783v0fb,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T16:15:00.000Z,4.2,54.4,待处理,,,,否,
a_mqj783uz2c,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T16:10:00.000Z,4.26,54.3,待处理,,,,否,
a_mqj783uza1,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T16:05:00.000Z,4.35,53.9,待处理,,,,否,
a_mqj783uz18,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T16:00:00.000Z,4.66,55.2,待处理,,,,否,
a_mqj783uz29,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T15:55:00.000Z,4.13,53.8,待处理,,,,否,
a_mqj783uybf,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T15:50:00.000Z,4.57,53.6,待处理,,,,否,
a_mqj783uye1,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T15:45:00.000Z,4.23,53.8,待处理,,,,否,
a_mqj783uy64,一号冷库,SENS-001,温度越下限,温度 4.61℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T15:40:00.000Z,4.61,53.2,待处理,,,,否,
a_mqj783uy45,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T15:35:00.000Z,4.25,54.2,待处理,,,,否,
a_mqj783ux7b,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T15:30:00.000Z,4.23,56.7,待处理,,,,否,
a_mqj783ux02,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T15:25:00.000Z,4.64,55.3,待处理,,,,否,
a_mqj783ux3c,一号冷库,SENS-001,温度漂移,温度突变 4.03℃，超过阈值 2℃（前值 8.67℃）,2026-06-18 07:49:03,2025-05-02T15:25:00.000Z,4.64,55.3,待处理,,,,否,
a_mqj783uw02,一号冷库,SENS-001,温度越下限,温度 8.67℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T15:20:00.000Z,8.67,56.1,待处理,,,,否,
a_mqj783uxab,一号冷库,SENS-001,温度漂移,温度突变 4.25℃，超过阈值 2℃（前值 4.42℃）,2026-06-18 07:49:03,2025-05-02T15:20:00.000Z,8.67,56.1,待处理,,,,否,
a_mqj783uwb5,一号冷库,SENS-001,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T15:15:00.000Z,4.42,54.5,待处理,,,,否,
a_mqj783uwb6,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T15:10:00.000Z,4.83,56.3,待处理,,,,否,
a_mqj783uw95,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T15:05:00.000Z,4.41,53.1,待处理,,,,否,
a_mqj783uwfe,一号冷库,SENS-001,湿度漂移,湿度突变 16.10%，超过阈值 10%（前值 37.00%）,2026-06-18 07:49:03,2025-05-02T15:05:00.000Z,4.41,53.1,待处理,,,,否,
a_mqj783uv2e,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T15:00:00.000Z,4.29,37,待处理,,,,否,
a_mqj783uva2,一号冷库,SENS-001,湿度漂移,湿度突变 18.90%，超过阈值 10%（前值 55.90%）,2026-06-18 07:49:03,2025-05-02T15:00:00.000Z,4.29,37,待处理,,,,否,
a_mqj783uv9e,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T14:55:00.000Z,4.66,55.9,待处理,,,,否,
a_mqj783uv9a,一号冷库,SENS-001,温度漂移,温度突变 2.68℃，超过阈值 2℃（前值 1.98℃）,2026-06-18 07:49:03,2025-05-02T14:55:00.000Z,4.66,55.9,待处理,,,,否,
a_mqj783uu34,一号冷库,SENS-001,温度越下限,温度 1.98℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T14:50:00.000Z,1.98,53.5,待处理,,,,否,
a_mqj783uv2e,一号冷库,SENS-001,温度漂移,温度突变 2.41℃，超过阈值 2℃（前值 4.39℃）,2026-06-18 07:49:03,2025-05-02T14:50:00.000Z,1.98,53.5,待处理,,,,否,
a_mqj783uu1e,一号冷库,SENS-001,温度越下限,温度 4.39℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T14:45:00.000Z,4.39,53.3,待处理,,,,否,
a_mqj783uu44,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T14:40:00.000Z,4.3,53.7,待处理,,,,否,
a_mqj783uu11,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T14:35:00.000Z,4.52,57,待处理,,,,否,
a_mqj783ut16,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T14:30:00.000Z,4.56,55.1,待处理,,,,否,
a_mqj783uta5,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T14:25:00.000Z,4.49,54.6,待处理,,,,否,
a_mqj783utfc,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T14:20:00.000Z,4.37,55.9,待处理,,,,否,
a_mqj783ut40,一号冷库,SENS-001,温度越下限,温度 4.11℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T14:15:00.000Z,4.11,56,待处理,,,,否,
a_mqj783ut9b,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T14:10:00.000Z,4.77,56.7,待处理,,,,否,
a_mqj783utce,一号冷库,SENS-001,温度漂移,温度突变 3.79℃，超过阈值 2℃（前值 0.98℃）,2026-06-18 07:49:03,2025-05-02T14:10:00.000Z,4.77,56.7,待处理,,,,否,
a_mqj783us7d,一号冷库,SENS-001,温度越下限,温度 0.98℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T14:05:00.000Z,0.98,56.2,待处理,,,,否,
a_mqj783us1b,一号冷库,SENS-001,温度漂移,温度突变 3.50℃，超过阈值 2℃（前值 4.48℃）,2026-06-18 07:49:03,2025-05-02T14:05:00.000Z,0.98,56.2,待处理,,,,否,
a_mqj783us30,一号冷库,SENS-001,温度越下限,温度 4.48℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T14:00:00.000Z,4.48,54.3,待处理,,,,否,
a_mqj783us77,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T13:55:00.000Z,4.51,56.8,待处理,,,,否,
a_mqj783ur4e,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T13:50:00.000Z,4.21,55.3,待处理,,,,否,
a_mqj783ur71,一号冷库,SENS-001,湿度漂移,湿度突变 17.70%，超过阈值 10%（前值 73.00%）,2026-06-18 07:49:03,2025-05-02T13:50:00.000Z,4.21,55.3,待处理,,,,否,
a_mqj783uq7e,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T13:45:00.000Z,4.63,73,待处理,,,,否,
a_mqj783ur1a,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 07:49:03,2025-05-02T13:45:00.000Z,4.63,73,待处理,,,,否,
a_mqj783urfc,一号冷库,SENS-001,湿度漂移,湿度突变 17.90%，超过阈值 10%（前值 55.10%）,2026-06-18 07:49:03,2025-05-02T13:45:00.000Z,4.63,73,待处理,,,,否,
a_mqj783uq68,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T13:40:00.000Z,4.81,55.1,待处理,,,,否,
a_mqj783uq54,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T13:35:00.000Z,4.63,54.4,待处理,,,,否,
a_mqj783uq17,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T13:30:00.000Z,4.25,53.9,待处理,,,,否,
a_mqj783uqf9,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T13:25:00.000Z,4.74,53.7,待处理,,,,否,
a_mqj783up68,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T13:20:00.000Z,4.6,56.1,待处理,,,,否,
a_mqj783up18,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T13:15:00.000Z,4.66,53.7,待处理,,,,否,
a_mqj783up79,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T13:10:00.000Z,4.85,55.4,待处理,,,,否,
a_mqj783up46,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T13:05:00.000Z,4.64,55.1,待处理,,,,否,
a_mqj783updf,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T13:00:00.000Z,4.79,55.7,待处理,,,,否,
a_mqj783uo3c,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T12:55:00.000Z,4.86,54.8,待处理,,,,否,
a_mqj783uofd,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T12:50:00.000Z,4.51,54.1,待处理,,,,否,
a_mqj783uodf,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T12:45:00.000Z,4.38,54.5,待处理,,,,否,
a_mqj783uo20,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T12:40:00.000Z,4.51,54.7,待处理,,,,否,
a_mqj783uo9f,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T12:35:00.000Z,4.71,55.7,待处理,,,,否,
a_mqj783un2c,一号冷库,SENS-001,温度越下限,温度 4.77℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T12:30:00.000Z,4.77,56.8,待处理,,,,否,
a_mqj783und4,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T12:25:00.000Z,4.33,53.6,待处理,,,,否,
a_mqj783una2,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T12:20:00.000Z,4.21,54.6,待处理,,,,否,
a_mqj783und1,一号冷库,SENS-001,温度漂移,温度突变 3.98℃，超过阈值 2℃（前值 8.19℃）,2026-06-18 07:49:03,2025-05-02T12:20:00.000Z,4.21,54.6,待处理,,,,否,
a_mqj783umf4,一号冷库,SENS-001,温度越下限,温度 8.19℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T12:15:00.000Z,8.19,56.9,待处理,,,,否,
a_mqj783umc2,一号冷库,SENS-001,温度漂移,温度突变 3.99℃，超过阈值 2℃（前值 4.20℃）,2026-06-18 07:49:03,2025-05-02T12:15:00.000Z,8.19,56.9,待处理,,,,否,
a_mqj783um38,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T12:10:00.000Z,4.2,56.8,待处理,,,,否,
a_mqj783um92,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T12:05:00.000Z,4.45,54.1,待处理,,,,否,
a_mqj783ume1,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T12:00:00.000Z,4.56,54.7,待处理,,,,否,
a_mqj783ul72,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T11:55:00.000Z,4.5,53.6,待处理,,,,否,
a_mqj783ulbb,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T11:50:00.000Z,4.63,56.3,待处理,,,,否,
a_mqj783ul92,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T11:45:00.000Z,4.59,56.6,待处理,,,,否,
a_mqj783ul47,一号冷库,SENS-001,湿度漂移,湿度突变 16.10%，超过阈值 10%（前值 72.70%）,2026-06-18 07:49:03,2025-05-02T11:45:00.000Z,4.59,56.6,待处理,,,,否,
a_mqj783uk50,一号冷库,SENS-001,温度越下限,温度 4.50℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T11:40:00.000Z,4.5,72.7,待处理,,,,否,
a_mqj783uk64,一号冷库,SENS-001,湿度越上限,湿度 72.70% 超过上限 70%,2026-06-18 07:49:03,2025-05-02T11:40:00.000Z,4.5,72.7,待处理,,,,否,
a_mqj783ul60,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 54.70%）,2026-06-18 07:49:03,2025-05-02T11:40:00.000Z,4.5,72.7,待处理,,,,否,
a_mqj783uk96,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T11:35:00.000Z,4.9,54.7,待处理,,,,否,
a_mqj783uk42,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T11:30:00.000Z,4.78,53.3,待处理,,,,否,
a_mqj783uk5a,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T11:25:00.000Z,4.85,56.5,待处理,,,,否,
a_mqj783uj02,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T11:20:00.000Z,4.45,54.7,待处理,,,,否,
a_mqj783uj9a,一号冷库,SENS-001,温度越下限,温度 4.65℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T11:15:00.000Z,4.65,55.6,待处理,,,,否,
a_mqj783ujf6,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T11:10:00.000Z,4.75,53.9,待处理,,,,否,
a_mqj783uja4,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T11:05:00.000Z,4.79,54.1,待处理,,,,否,
a_mqj783ujf7,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T11:00:00.000Z,4.7,57,待处理,,,,否,
a_mqj783ui2a,一号冷库,SENS-001,温度越下限,温度 4.73℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T10:55:00.000Z,4.73,56.6,待处理,,,,否,
a_mqj783ui70,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T10:50:00.000Z,4.85,55.7,待处理,,,,否,
a_mqj783ui27,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T10:45:00.000Z,4.64,56.1,待处理,,,,否,
a_mqj783ui93,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T10:40:00.000Z,4.53,55.3,待处理,,,,否,
a_mqj783ui74,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T10:35:00.000Z,4.38,54.2,待处理,,,,否,
a_mqj783uif4,一号冷库,SENS-001,温度越下限,温度 4.22℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T10:30:00.000Z,4.22,55.6,待处理,,,,否,
a_mqj783uh54,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T10:25:00.000Z,4.67,56.5,待处理,,,,否,
a_mqj783uh1c,一号冷库,SENS-001,温度越下限,温度 4.70℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T10:20:00.000Z,4.7,56.2,待处理,,,,否,
a_mqj783uh3b,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T10:15:00.000Z,4.78,54.2,待处理,,,,否,
a_mqj783uh70,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T10:10:00.000Z,4.89,55.1,待处理,,,,否,
a_mqj783uhcf,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T10:05:00.000Z,4.74,56.4,待处理,,,,否,
a_mqj783ugf6,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T10:00:00.000Z,4.43,54.5,待处理,,,,否,
a_mqj783ug0d,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T09:55:00.000Z,4.13,53.6,待处理,,,,否,
a_mqj783ug8f,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T09:50:00.000Z,4.25,53.5,待处理,,,,否,
a_mqj783ug5a,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T09:45:00.000Z,4.53,55.3,待处理,,,,否,
a_mqj783ug98,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T09:40:00.000Z,4.52,54.8,待处理,,,,否,
a_mqj783ug8c,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T09:35:00.000Z,4.54,54,待处理,,,,否,
a_mqj783ufab,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T09:30:00.000Z,4.79,55.1,待处理,,,,否,
a_mqj783uf5f,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T09:25:00.000Z,4.19,53.3,待处理,,,,否,
a_mqj783ufbf,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T09:20:00.000Z,4.56,56.8,待处理,,,,否,
a_mqj783ufcd,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T09:15:00.000Z,4.16,56.6,待处理,,,,否,
a_mqj783uf36,一号冷库,SENS-001,温度漂移,温度突变 5.19℃，超过阈值 2℃（前值 9.35℃）,2026-06-18 07:49:03,2025-05-02T09:15:00.000Z,4.16,56.6,待处理,,,,否,
a_mqj783ue14,一号冷库,SENS-001,温度越下限,温度 9.35℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T09:10:00.000Z,9.35,54.9,待处理,,,,否,
a_mqj783ue51,一号冷库,SENS-001,温度漂移,温度突变 4.94℃，超过阈值 2℃（前值 4.41℃）,2026-06-18 07:49:03,2025-05-02T09:10:00.000Z,9.35,54.9,待处理,,,,否,
a_mqj783ue2b,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T09:05:00.000Z,4.41,56.7,待处理,,,,否,
a_mqj783ue0c,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T09:00:00.000Z,4.85,56.3,待处理,,,,否,
a_mqj783ud89,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T08:55:00.000Z,4.6,54,待处理,,,,否,
a_mqj783ueba,一号冷库,SENS-001,湿度漂移,湿度突变 19.00%，超过阈值 10%（前值 73.00%）,2026-06-18 07:49:03,2025-05-02T08:55:00.000Z,4.6,54,待处理,,,,否,
a_mqj783udcb,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T08:50:00.000Z,4.62,73,待处理,,,,否,
a_mqj783ud66,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 07:49:03,2025-05-02T08:50:00.000Z,4.62,73,待处理,,,,否,
a_mqj783ud70,一号冷库,SENS-001,湿度漂移,湿度突变 16.80%，超过阈值 10%（前值 56.20%）,2026-06-18 07:49:03,2025-05-02T08:50:00.000Z,4.62,73,待处理,,,,否,
a_mqj783ucf8,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T08:45:00.000Z,4.52,56.2,待处理,,,,否,
a_mqj783uccc,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T08:40:00.000Z,4.86,53.6,待处理,,,,否,
a_mqj783uc19,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T08:35:00.000Z,4.37,54.1,待处理,,,,否,
a_mqj783ucf3,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T08:30:00.000Z,4.18,55.6,待处理,,,,否,
a_mqj783ub85,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T08:25:00.000Z,4.49,56.2,待处理,,,,否,
a_mqj783ub9c,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T08:20:00.000Z,4.21,55.4,待处理,,,,否,
a_mqj783ubb9,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T08:15:00.000Z,4.37,53.2,待处理,,,,否,
a_mqj783ub69,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T08:10:00.000Z,4.82,56.6,待处理,,,,否,
a_mqj783uabd,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T08:05:00.000Z,4.66,56.7,待处理,,,,否,
a_mqj783ubf9,一号冷库,SENS-001,温度漂移,温度突变 4.96℃，超过阈值 2℃（前值 -0.30℃）,2026-06-18 07:49:03,2025-05-02T08:05:00.000Z,4.66,56.7,待处理,,,,否,
a_mqj783ua57,一号冷库,SENS-001,温度越下限,温度 -0.30℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T08:00:00.000Z,-0.3,56.6,待处理,,,,否,
a_mqj783ua15,一号冷库,SENS-001,温度漂移,温度突变 5.11℃，超过阈值 2℃（前值 4.81℃）,2026-06-18 07:49:03,2025-05-02T08:00:00.000Z,-0.3,56.6,待处理,,,,否,
a_mqj783uabf,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T07:55:00.000Z,4.81,56.5,待处理,,,,否,
a_mqj783uad0,一号冷库,SENS-001,温度越下限,温度 4.21℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T07:50:00.000Z,4.21,55.8,待处理,,,,否,
a_mqj783u9e7,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T07:45:00.000Z,4.15,54.8,待处理,,,,否,
a_mqj783u93d,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T07:40:00.000Z,4.25,53.2,待处理,,,,否,
a_mqj783u917,一号冷库,SENS-001,湿度漂移,湿度突变 16.20%，超过阈值 10%（前值 37.00%）,2026-06-18 07:49:03,2025-05-02T07:40:00.000Z,4.25,53.2,待处理,,,,否,
a_mqj783u991,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T07:35:00.000Z,4.24,37,待处理,,,,否,
a_mqj783u9fa,一号冷库,SENS-001,湿度漂移,湿度突变 18.60%，超过阈值 10%（前值 55.60%）,2026-06-18 07:49:03,2025-05-02T07:35:00.000Z,4.24,37,待处理,,,,否,
a_mqj783u819,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T07:30:00.000Z,4.47,55.6,待处理,,,,否,
a_mqj783u821,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T07:25:00.000Z,4.47,53.4,待处理,,,,否,
a_mqj783u86d,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T07:20:00.000Z,4.43,55.7,待处理,,,,否,
a_mqj783u8dc,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T07:15:00.000Z,4.88,53.8,待处理,,,,否,
a_mqj783u87d,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T07:10:00.000Z,4.43,55.8,待处理,,,,否,
a_mqj783u7a7,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T07:05:00.000Z,4.54,56.9,待处理,,,,否,
a_mqj783u707,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T07:00:00.000Z,4.29,55.9,待处理,,,,否,
a_mqj783u72a,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T06:55:00.000Z,4.64,55.1,待处理,,,,否,
a_mqj783u783,一号冷库,SENS-001,温度越下限,温度 4.27℃ 低于下限 15℃,2026-06-18 07:49:03,2025-05-02T06:50:00.000Z,4.27,54.5,待处理,,,,否,
