异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqj73zdv90,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-02T00:15:00.000Z,4.52,54.1,待处理,,,,否,
a_mqj73zdv1e,一号冷库,SENS-001,湿度漂移,湿度突变 17.10%，超过阈值 10%（前值 37.00%）,2026-06-18 07:45:51,2025-05-02T00:15:00.000Z,4.52,54.1,待处理,,,,否,
a_mqj73zduad,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-02T00:10:00.000Z,4.45,37,待处理,,,,否,
a_mqj73zduc5,一号冷库,SENS-001,湿度漂移,湿度突变 19.00%，超过阈值 10%（前值 56.00%）,2026-06-18 07:45:51,2025-05-02T00:10:00.000Z,4.45,37,待处理,,,,否,
a_mqj73zduac,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-02T00:05:00.000Z,4.51,56,待处理,,,,否,
a_mqj73zdu35,一号冷库,SENS-001,温度越下限,温度 4.17℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-02T00:00:00.000Z,4.17,55.1,待处理,,,,否,
a_mqj73zdu35,一号冷库,SENS-001,温度漂移,温度突变 4.82℃，超过阈值 2℃（前值 8.99℃）,2026-06-18 07:45:51,2025-05-02T00:00:00.000Z,4.17,55.1,待处理,,,,否,
a_mqj73zdt66,一号冷库,SENS-001,温度越下限,温度 8.99℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T23:55:00.000Z,8.99,53.4,待处理,,,,否,
a_mqj73zdtd9,一号冷库,SENS-001,温度漂移,温度突变 4.28℃，超过阈值 2℃（前值 4.71℃）,2026-06-18 07:45:51,2025-05-01T23:55:00.000Z,8.99,53.4,待处理,,,,否,
a_mqj73zdt0d,一号冷库,SENS-001,温度越下限,温度 4.71℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T23:50:00.000Z,4.71,53.1,待处理,,,,否,
a_mqj73zdt65,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T23:45:00.000Z,4.66,54.7,待处理,,,,否,
a_mqj73zdse9,一号冷库,SENS-001,温度越下限,温度 4.56℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T23:40:00.000Z,4.56,53.4,待处理,,,,否,
a_mqj73zds02,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T23:35:00.000Z,4.63,53.4,待处理,,,,否,
a_mqj73zdse8,一号冷库,SENS-001,温度越下限,温度 4.73℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T23:30:00.000Z,4.73,53.7,待处理,,,,否,
a_mqj73zds26,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T23:25:00.000Z,4.74,53.3,待处理,,,,否,
a_mqj73zdr52,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T23:20:00.000Z,4.82,54.5,待处理,,,,否,
a_mqj73zdrcb,一号冷库,SENS-001,温度越下限,温度 4.43℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T23:15:00.000Z,4.43,53.2,待处理,,,,否,
a_mqj73zdr50,一号冷库,SENS-001,温度越下限,温度 4.47℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T23:10:00.000Z,4.47,55.8,待处理,,,,否,
a_mqj73zdrc6,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T23:05:00.000Z,4.19,55.1,待处理,,,,否,
a_mqj73zdrce,一号冷库,SENS-001,湿度漂移,湿度突变 17.90%，超过阈值 10%（前值 73.00%）,2026-06-18 07:45:51,2025-05-01T23:05:00.000Z,4.19,55.1,待处理,,,,否,
a_mqj73zdq40,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T23:00:00.000Z,4.31,73,待处理,,,,否,
a_mqj73zdq33,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 07:45:51,2025-05-01T23:00:00.000Z,4.31,73,待处理,,,,否,
a_mqj73zdq54,一号冷库,SENS-001,湿度漂移,湿度突变 17.30%，超过阈值 10%（前值 55.70%）,2026-06-18 07:45:51,2025-05-01T23:00:00.000Z,4.31,73,待处理,,,,否,
a_mqj73zdqa0,一号冷库,SENS-001,温度越下限,温度 4.29℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T22:55:00.000Z,4.29,55.7,待处理,,,,否,
a_mqj73zdpdf,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T22:50:00.000Z,4.89,53.9,待处理,,,,否,
a_mqj73zdpb3,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T22:45:00.000Z,4.89,56,待处理,,,,否,
a_mqj73zdp85,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T22:40:00.000Z,4.72,55.5,待处理,,,,否,
a_mqj73zdp7f,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T22:35:00.000Z,4.25,53.5,待处理,,,,否,
a_mqj73zdo12,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T22:30:00.000Z,4.3,56.6,待处理,,,,否,
a_mqj73zdo42,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T22:25:00.000Z,4.69,54,待处理,,,,否,
a_mqj73zdo69,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T22:20:00.000Z,4.4,56.7,待处理,,,,否,
a_mqj73zdo6b,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T22:15:00.000Z,4.69,56.4,待处理,,,,否,
a_mqj73zdnf7,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T22:10:00.000Z,4.75,53.7,待处理,,,,否,
a_mqj73zdn45,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T22:05:00.000Z,4.28,54.1,待处理,,,,否,
a_mqj73zdnc8,一号冷库,SENS-001,温度越下限,温度 3.53℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T22:00:00.000Z,3.53,53.4,待处理,,,,否,
a_mqj73zdn46,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T21:55:00.000Z,4.41,56.3,待处理,,,,否,
a_mqj73zdne5,一号冷库,SENS-001,温度越下限,温度 4.11℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T21:50:00.000Z,4.11,55.8,待处理,,,,否,
a_mqj73zdm12,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T21:45:00.000Z,4.84,55.7,待处理,,,,否,
a_mqj73zdm3f,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T21:40:00.000Z,4.54,54,待处理,,,,否,
a_mqj73zdm8b,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T21:35:00.000Z,4.2,56.8,待处理,,,,否,
a_mqj73zdme4,一号冷库,SENS-001,温度越下限,温度 4.35℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T21:30:00.000Z,4.35,55.4,待处理,,,,否,
a_mqj73zdlbe,一号冷库,SENS-001,温度越下限,温度 4.40℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T21:25:00.000Z,4.4,53.9,待处理,,,,否,
a_mqj73zdld6,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T21:20:00.000Z,4.2,55.5,待处理,,,,否,
a_mqj73zdl4e,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T21:15:00.000Z,4.46,55,待处理,,,,否,
a_mqj73zdle3,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T21:10:00.000Z,4.51,54.7,待处理,,,,否,
a_mqj73zdkcc,一号冷库,SENS-001,温度越下限,温度 4.64℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T21:05:00.000Z,4.64,54.6,待处理,,,,否,
a_mqj73zdk38,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T21:00:00.000Z,4.13,53.2,待处理,,,,否,
a_mqj73zdk6d,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T20:55:00.000Z,4.62,55,待处理,,,,否,
a_mqj73zdk3b,一号冷库,SENS-001,温度漂移,温度突变 5.28℃，超过阈值 2℃（前值 9.90℃）,2026-06-18 07:45:51,2025-05-01T20:55:00.000Z,4.62,55,待处理,,,,否,
a_mqj73zdj56,一号冷库,SENS-001,温度越下限,温度 9.90℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T20:50:00.000Z,9.9,54.8,待处理,,,,否,
a_mqj73zdk78,一号冷库,SENS-001,温度漂移,温度突变 5.71℃，超过阈值 2℃（前值 4.19℃）,2026-06-18 07:45:51,2025-05-01T20:50:00.000Z,9.9,54.8,待处理,,,,否,
a_mqj73zdja4,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T20:45:00.000Z,4.19,55.9,待处理,,,,否,
a_mqj73zdj8b,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T20:40:00.000Z,4.85,54.8,待处理,,,,否,
a_mqj73zdibc,一号冷库,SENS-001,温度越下限,温度 4.74℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T20:35:00.000Z,4.74,53.3,待处理,,,,否,
a_mqj73zdifa,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T20:30:00.000Z,4.85,53.7,待处理,,,,否,
a_mqj73zdid3,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T20:25:00.000Z,4.12,55.2,待处理,,,,否,
a_mqj73zdi5e,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T20:20:00.000Z,4.36,54.1,待处理,,,,否,
a_mqj73zdib0,一号冷库,SENS-001,温度越下限,温度 4.62℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T20:15:00.000Z,4.62,53.2,待处理,,,,否,
a_mqj73zdh20,一号冷库,SENS-001,温度越下限,温度 4.80℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T20:10:00.000Z,4.8,55.7,待处理,,,,否,
a_mqj73zdhc3,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T20:05:00.000Z,4.24,55.7,待处理,,,,否,
a_mqj73zdha5,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T20:00:00.000Z,4.82,53.2,待处理,,,,否,
a_mqj73zdh8d,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T19:55:00.000Z,4.23,54.7,待处理,,,,否,
a_mqj73zdh50,一号冷库,SENS-001,温度漂移,温度突变 5.12℃，超过阈值 2℃（前值 -0.89℃）,2026-06-18 07:45:51,2025-05-01T19:55:00.000Z,4.23,54.7,待处理,,,,否,
a_mqj73zdg51,一号冷库,SENS-001,温度越下限,温度 -0.89℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T19:50:00.000Z,-0.89,53.1,待处理,,,,否,
a_mqj73zdg65,一号冷库,SENS-001,温度漂移,温度突变 5.40℃，超过阈值 2℃（前值 4.51℃）,2026-06-18 07:45:51,2025-05-01T19:50:00.000Z,-0.89,53.1,待处理,,,,否,
a_mqj73zdg44,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T19:45:00.000Z,4.51,54.5,待处理,,,,否,
a_mqj73zdaab,一号冷库,SENS-001,温度越下限,温度 4.72℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T19:40:00.000Z,4.72,55.2,待处理,,,,否,
a_mqj73zdaeb,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T19:35:00.000Z,4.9,55.1,待处理,,,,否,
a_mqj73zda39,一号冷库,SENS-001,温度越下限,温度 4.58℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T19:30:00.000Z,4.58,55.9,待处理,,,,否,
a_mqj73zd997,一号冷库,SENS-001,温度越下限,温度 4.75℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T19:25:00.000Z,4.75,55.9,待处理,,,,否,
a_mqj73zd95f,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T19:20:00.000Z,4.33,54.4,待处理,,,,否,
a_mqj73zd9b1,一号冷库,SENS-001,温度越下限,温度 4.36℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T19:15:00.000Z,4.36,55.5,待处理,,,,否,
a_mqj73zd9dc,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T19:10:00.000Z,4.68,54.2,待处理,,,,否,
a_mqj73zd925,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T19:05:00.000Z,4.38,53.6,待处理,,,,否,
a_mqj73zd863,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T19:00:00.000Z,4.41,55.9,待处理,,,,否,
a_mqj73zd826,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T18:55:00.000Z,4.25,53,待处理,,,,否,
a_mqj73zd894,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T18:50:00.000Z,4.78,55.5,待处理,,,,否,
a_mqj73zd8dc,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T18:45:00.000Z,4.45,55.8,待处理,,,,否,
a_mqj73zd7c0,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T18:40:00.000Z,4.79,54.9,待处理,,,,否,
a_mqj73zd7c6,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T18:35:00.000Z,4.46,54.7,待处理,,,,否,
a_mqj73zd740,一号冷库,SENS-001,温度越下限,温度 4.22℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T18:30:00.000Z,4.22,54,待处理,,,,否,
a_mqj73zd7e2,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T18:25:00.000Z,4.44,54.5,待处理,,,,否,
a_mqj73zd67b,一号冷库,SENS-001,温度越下限,温度 4.76℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T18:20:00.000Z,4.76,53.8,待处理,,,,否,
a_mqj73zd675,一号冷库,SENS-001,温度越下限,温度 4.25℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T18:15:00.000Z,4.25,57,待处理,,,,否,
a_mqj73zd6c1,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T18:10:00.000Z,4.52,54.5,待处理,,,,否,
a_mqj73zd6cc,一号冷库,SENS-001,湿度漂移,湿度突变 18.50%，超过阈值 10%（前值 73.00%）,2026-06-18 07:45:51,2025-05-01T18:10:00.000Z,4.52,54.5,待处理,,,,否,
a_mqj73zd585,一号冷库,SENS-001,温度越下限,温度 4.60℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T18:05:00.000Z,4.6,73,待处理,,,,否,
a_mqj73zd5fd,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-18 07:45:51,2025-05-01T18:05:00.000Z,4.6,73,待处理,,,,否,
a_mqj73zd553,一号冷库,SENS-001,湿度漂移,湿度突变 17.50%，超过阈值 10%（前值 55.50%）,2026-06-18 07:45:51,2025-05-01T18:05:00.000Z,4.6,73,待处理,,,,否,
a_mqj73zd5bb,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T18:00:00.000Z,4.26,55.5,待处理,,,,否,
a_mqj73zd46e,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T17:55:00.000Z,4.78,53.6,待处理,,,,否,
a_mqj73zd443,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T17:50:00.000Z,4.53,54.7,待处理,,,,否,
a_mqj73zd4cf,一号冷库,SENS-001,温度漂移,温度突变 5.05℃，超过阈值 2℃（前值 9.58℃）,2026-06-18 07:45:51,2025-05-01T17:50:00.000Z,4.53,54.7,待处理,,,,否,
a_mqj73zd335,一号冷库,SENS-001,温度越下限,温度 9.58℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T17:45:00.000Z,9.58,56.5,待处理,,,,否,
a_mqj73zd478,一号冷库,SENS-001,温度漂移,温度突变 5.34℃，超过阈值 2℃（前值 4.24℃）,2026-06-18 07:45:51,2025-05-01T17:45:00.000Z,9.58,56.5,待处理,,,,否,
a_mqj73zd333,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T17:40:00.000Z,4.24,53.2,待处理,,,,否,
a_mqj73zd3e3,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T17:35:00.000Z,4.24,53.8,待处理,,,,否,
a_mqj73zd26e,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T17:30:00.000Z,4.63,56.6,待处理,,,,否,
a_mqj73zd287,一号冷库,SENS-001,温度越下限,温度 4.58℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T17:25:00.000Z,4.58,56.1,待处理,,,,否,
a_mqj73zd254,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T17:20:00.000Z,4.45,54.3,待处理,,,,否,
a_mqj73zd2f0,一号冷库,SENS-001,温度越下限,温度 4.69℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T17:15:00.000Z,4.69,56.5,待处理,,,,否,
a_mqj73zd16f,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T17:10:00.000Z,4.37,55.9,待处理,,,,否,
a_mqj73zd122,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T17:05:00.000Z,4.3,55.1,待处理,,,,否,
a_mqj73zd182,一号冷库,SENS-001,温度越下限,温度 4.30℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T17:00:00.000Z,4.3,55.2,待处理,,,,否,
a_mqj73zd16f,一号冷库,SENS-001,温度越下限,温度 4.16℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T16:55:00.000Z,4.16,55.3,待处理,,,,否,
a_mqj73zd068,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T16:50:00.000Z,4.51,55,待处理,,,,否,
a_mqj73zd1a2,一号冷库,SENS-001,湿度漂移,湿度突变 18.00%，超过阈值 10%（前值 37.00%）,2026-06-18 07:45:51,2025-05-01T16:50:00.000Z,4.51,55,待处理,,,,否,
a_mqj73zcz71,一号冷库,SENS-001,温度越下限,温度 4.86℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T16:45:00.000Z,4.86,37,待处理,,,,否,
a_mqj73zd089,一号冷库,SENS-001,湿度漂移,湿度突变 17.80%，超过阈值 10%（前值 54.80%）,2026-06-18 07:45:51,2025-05-01T16:45:00.000Z,4.86,37,待处理,,,,否,
a_mqj73zczc1,一号冷库,SENS-001,温度越下限,温度 4.84℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T16:40:00.000Z,4.84,54.8,待处理,,,,否,
a_mqj73zczd5,一号冷库,SENS-001,温度越下限,温度 4.49℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T16:35:00.000Z,4.49,53.7,待处理,,,,否,
a_mqj73zcy71,一号冷库,SENS-001,温度越下限,温度 4.54℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T16:30:00.000Z,4.54,54,待处理,,,,否,
a_mqj73zcy8a,一号冷库,SENS-001,温度越下限,温度 4.45℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T16:25:00.000Z,4.45,53.7,待处理,,,,否,
a_mqj73zcy51,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T16:20:00.000Z,4.19,55.5,待处理,,,,否,
a_mqj73zcy64,一号冷库,SENS-001,温度越下限,温度 4.12℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T16:15:00.000Z,4.12,53.3,待处理,,,,否,
a_mqj73zcw6a,一号冷库,SENS-001,温度越下限,温度 4.68℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T16:10:00.000Z,4.68,56.5,待处理,,,,否,
a_mqj73zcw38,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T16:05:00.000Z,4.14,54.2,待处理,,,,否,
a_mqj73zcvb6,一号冷库,SENS-001,温度越下限,温度 4.13℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T16:00:00.000Z,4.13,57,待处理,,,,否,
a_mqj73zcvba,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T15:55:00.000Z,4.46,53.9,待处理,,,,否,
a_mqj73zcv0b,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T15:50:00.000Z,4.9,56.4,待处理,,,,否,
a_mqj73zcva8,一号冷库,SENS-001,温度越下限,温度 4.32℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T15:45:00.000Z,4.32,55.7,待处理,,,,否,
a_mqj73zcub2,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T15:40:00.000Z,4.31,56.7,待处理,,,,否,
a_mqj73zcu2a,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T15:35:00.000Z,4.57,56.7,待处理,,,,否,
a_mqj73zctb6,一号冷库,SENS-001,温度越下限,温度 4.41℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T15:30:00.000Z,4.41,56.2,待处理,,,,否,
a_mqj73zctdc,一号冷库,SENS-001,温度越下限,温度 4.79℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T15:25:00.000Z,4.79,55.4,待处理,,,,否,
a_mqj73zctb7,一号冷库,SENS-001,温度越下限,温度 4.51℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T15:20:00.000Z,4.51,53.9,待处理,,,,否,
a_mqj73zctc5,一号冷库,SENS-001,温度越下限,温度 4.14℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T15:15:00.000Z,4.14,53.1,待处理,,,,否,
a_mqj73zctd8,一号冷库,SENS-001,温度越下限,温度 4.81℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T15:10:00.000Z,4.81,56.7,待处理,,,,否,
a_mqj73zcs8a,一号冷库,SENS-001,温度越下限,温度 4.44℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T15:05:00.000Z,4.44,54.6,待处理,,,,否,
a_mqj73zcs2e,一号冷库,SENS-001,温度越下限,温度 4.83℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T15:00:00.000Z,4.83,53.1,待处理,,,,否,
a_mqj73zcsb6,一号冷库,SENS-001,温度越下限,温度 4.11℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T14:55:00.000Z,4.11,55.3,待处理,,,,否,
a_mqj73zcs22,一号冷库,SENS-001,温度越下限,温度 4.90℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T14:50:00.000Z,4.9,53.6,待处理,,,,否,
a_mqj73zcse5,一号冷库,SENS-001,温度越下限,温度 4.63℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T14:45:00.000Z,4.63,54.8,待处理,,,,否,
a_mqj73zcs10,一号冷库,SENS-001,温度漂移,温度突变 3.84℃，超过阈值 2℃（前值 8.47℃）,2026-06-18 07:45:51,2025-05-01T14:45:00.000Z,4.63,54.8,待处理,,,,否,
a_mqj73zcre9,一号冷库,SENS-001,温度越下限,温度 8.47℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T14:40:00.000Z,8.47,56.6,待处理,,,,否,
a_mqj73zcr09,一号冷库,SENS-001,温度漂移,温度突变 3.59℃，超过阈值 2℃（前值 4.88℃）,2026-06-18 07:45:51,2025-05-01T14:40:00.000Z,8.47,56.6,待处理,,,,否,
a_mqj73zcr27,一号冷库,SENS-001,温度越下限,温度 4.88℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T14:35:00.000Z,4.88,56.6,待处理,,,,否,
a_mqj73zcr32,一号冷库,SENS-001,温度越下限,温度 4.53℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T14:30:00.000Z,4.53,56.9,待处理,,,,否,
a_mqj73zcrb8,一号冷库,SENS-001,温度越下限,温度 4.82℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T14:25:00.000Z,4.82,54,待处理,,,,否,
a_mqj73zcq58,一号冷库,SENS-001,温度越下限,温度 4.32℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T14:20:00.000Z,4.32,56.1,待处理,,,,否,
a_mqj73zcqe4,一号冷库,SENS-001,温度越下限,温度 4.23℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T14:15:00.000Z,4.23,54.9,待处理,,,,否,
a_mqj73zcqac,一号冷库,SENS-001,温度越下限,温度 4.32℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T14:10:00.000Z,4.32,55.7,待处理,,,,否,
a_mqj73zcq11,一号冷库,SENS-001,温度越下限,温度 4.11℃ 低于下限 15℃,2026-06-18 07:45:51,2025-05-01T14:05:00.000Z,4.11,54.3,待处理,,,,否,
