异常ID,传感器,传感器ID,类型,描述,检测时间,读数时间,温度,湿度,当前状态,处理人,处理原因,标注时间,是否回滚,回滚原因
a_mqiq3ces33,试剂保存室,SENS-002,温度漂移,温度突变 3.38℃，超过阈值 2℃（前值 4.42℃）,2026-06-17 23:49:28,2025-05-02T06:30:00.000Z,7.8,46.5,待处理,,,,否,
a_mqiq3cvh0e,细胞培养箱,SENS-003,温度越上限,温度 37.24℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T06:30:00.000Z,37.24,94.3,待处理,,,,否,
a_mqiq3cvh1f,细胞培养箱,SENS-003,湿度越上限,湿度 94.30% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T06:30:00.000Z,37.24,94.3,待处理,,,,否,
a_mqiq3ditfe,稳定性试验箱,SENS-005,温度越上限,温度 30.38℃ 超过上限 30℃,2026-06-17 23:49:29,2025-05-02T06:30:00.000Z,30.38,58.1,待处理,,,,否,
a_mqiq3ditb4,稳定性试验箱,SENS-005,温度漂移,温度突变 5.70℃，超过阈值 2℃（前值 24.68℃）,2026-06-17 23:49:29,2025-05-02T06:30:00.000Z,30.38,58.1,待处理,,,,否,
a_mqiq3byrd3,一号冷库,SENS-001,温度越下限,温度 6.20℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T06:25:00.000Z,6.2,53.6,待处理,,,,否,
a_mqiq3cer20,试剂保存室,SENS-002,温度越下限,温度 4.42℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T06:25:00.000Z,4.42,46.9,待处理,,,,否,
a_mqiq3ces27,试剂保存室,SENS-002,温度漂移,温度突变 3.24℃，超过阈值 2℃（前值 7.66℃）,2026-06-17 23:49:28,2025-05-02T06:25:00.000Z,4.42,46.9,待处理,,,,否,
a_mqiq3cvhac,细胞培养箱,SENS-003,温度越上限,温度 36.77℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T06:25:00.000Z,36.77,96.9,待处理,,,,否,
a_mqiq3cvhd0,细胞培养箱,SENS-003,湿度越上限,湿度 96.90% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T06:25:00.000Z,36.77,96.9,待处理,,,,否,
a_mqiq3byqf9,一号冷库,SENS-001,温度越下限,温度 4.37℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T06:20:00.000Z,4.37,56.6,待处理,,,,否,
a_mqiq3cer17,试剂保存室,SENS-002,温度越下限,温度 7.66℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T06:20:00.000Z,7.66,45.2,待处理,,,,否,
a_mqiq3cvg0c,细胞培养箱,SENS-003,温度越上限,温度 36.61℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T06:20:00.000Z,36.61,95.7,待处理,,,,否,
a_mqiq3cvhc4,细胞培养箱,SENS-003,湿度越上限,湿度 95.70% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T06:20:00.000Z,36.61,95.7,待处理,,,,否,
a_mqiq3byq24,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T06:15:00.000Z,4.18,56.7,待处理,,,,否,
a_mqiq3cerae,试剂保存室,SENS-002,温度越下限,温度 8.18℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T06:15:00.000Z,8.18,46.6,待处理,,,,否,
a_mqiq3cvg98,细胞培养箱,SENS-003,温度越上限,温度 37.25℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T06:15:00.000Z,37.25,96.3,待处理,,,,否,
a_mqiq3cvg09,细胞培养箱,SENS-003,湿度越上限,湿度 96.30% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T06:15:00.000Z,37.25,96.3,待处理,,,,否,
a_mqiq3byq86,一号冷库,SENS-001,温度越下限,温度 4.24℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T06:10:00.000Z,4.24,56.5,待处理,,,,否,
a_mqiq3byqc2,一号冷库,SENS-001,温度漂移,温度突变 3.85℃，超过阈值 2℃（前值 8.09℃）,2026-06-17 23:49:27,2025-05-02T06:10:00.000Z,4.24,56.5,待处理,,,,否,
a_mqiq3cer35,试剂保存室,SENS-002,温度越下限,温度 8.28℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T06:10:00.000Z,8.28,43.4,待处理,,,,否,
a_mqiq3cerfd,试剂保存室,SENS-002,温度漂移,温度突变 3.68℃，超过阈值 2℃（前值 11.96℃）,2026-06-17 23:49:28,2025-05-02T06:10:00.000Z,8.28,43.4,待处理,,,,否,
a_mqiq3cvgbe,细胞培养箱,SENS-003,温度越上限,温度 37.20℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T06:10:00.000Z,37.2,95,待处理,,,,否,
a_mqiq3cvg39,细胞培养箱,SENS-003,湿度越上限,湿度 95.00% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T06:10:00.000Z,37.2,95,待处理,,,,否,
a_mqiq3dglb2,常温试剂柜,SENS-004,温度漂移,温度突变 3.73℃，超过阈值 2℃（前值 25.60℃）,2026-06-17 23:49:29,2025-05-02T06:10:00.000Z,21.87,40.5,待处理,,,,否,
a_mqiq3bypbc,一号冷库,SENS-001,温度越下限,温度 8.09℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T06:05:00.000Z,8.09,54.4,待处理,,,,否,
a_mqiq3byp94,一号冷库,SENS-001,温度漂移,温度突变 3.71℃，超过阈值 2℃（前值 4.38℃）,2026-06-17 23:49:27,2025-05-02T06:05:00.000Z,8.09,54.4,待处理,,,,否,
a_mqiq3cepf4,试剂保存室,SENS-002,温度越下限,温度 11.96℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T06:05:00.000Z,11.96,45.6,待处理,,,,否,
a_mqiq3ceq61,试剂保存室,SENS-002,温度漂移,温度突变 4.10℃，超过阈值 2℃（前值 7.86℃）,2026-06-17 23:49:28,2025-05-02T06:05:00.000Z,11.96,45.6,待处理,,,,否,
a_mqiq3cvg89,细胞培养箱,SENS-003,温度越上限,温度 36.62℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T06:05:00.000Z,36.62,96.1,待处理,,,,否,
a_mqiq3cvgb6,细胞培养箱,SENS-003,湿度越上限,湿度 96.10% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T06:05:00.000Z,36.62,96.1,待处理,,,,否,
a_mqiq3dgld4,常温试剂柜,SENS-004,温度漂移,温度突变 3.46℃，超过阈值 2℃（前值 22.14℃）,2026-06-17 23:49:29,2025-05-02T06:05:00.000Z,25.6,41.6,待处理,,,,否,
a_mqiq3byodf,一号冷库,SENS-001,温度越下限,温度 4.38℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T06:00:00.000Z,4.38,54.3,待处理,,,,否,
a_mqiq3cef2f,试剂保存室,SENS-002,温度越下限,温度 7.86℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T06:00:00.000Z,7.86,45.6,待处理,,,,否,
a_mqiq3cvg6f,细胞培养箱,SENS-003,温度越上限,温度 36.72℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T06:00:00.000Z,36.72,95.2,待处理,,,,否,
a_mqiq3cvgef,细胞培养箱,SENS-003,湿度越上限,湿度 95.20% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T06:00:00.000Z,36.72,95.2,待处理,,,,否,
a_mqiq3byd2d,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T05:55:00.000Z,4.52,55.8,待处理,,,,否,
a_mqiq3cefc7,试剂保存室,SENS-002,温度越下限,温度 8.05℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T05:55:00.000Z,8.05,45.1,待处理,,,,否,
a_mqiq3cvf28,细胞培养箱,SENS-003,温度越上限,温度 37.26℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T05:55:00.000Z,37.26,93.6,待处理,,,,否,
a_mqiq3cvf0a,细胞培养箱,SENS-003,湿度越上限,湿度 93.60% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T05:55:00.000Z,37.26,93.6,待处理,,,,否,
a_mqiq3byc0c,一号冷库,SENS-001,温度越下限,温度 4.20℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T05:50:00.000Z,4.2,54.8,待处理,,,,否,
a_mqiq3ceff2,试剂保存室,SENS-002,温度越下限,温度 7.91℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T05:50:00.000Z,7.91,45.7,待处理,,,,否,
a_mqiq3cvfd2,细胞培养箱,SENS-003,温度越上限,温度 36.97℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T05:50:00.000Z,36.97,95.1,待处理,,,,否,
a_mqiq3cvfb0,细胞培养箱,SENS-003,湿度越上限,湿度 95.10% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T05:50:00.000Z,36.97,95.1,待处理,,,,否,
a_mqiq3byccc,一号冷库,SENS-001,温度越下限,温度 4.31℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T05:45:00.000Z,4.31,53.9,待处理,,,,否,
a_mqiq3cef80,试剂保存室,SENS-002,温度越下限,温度 7.86℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T05:45:00.000Z,7.86,45.2,待处理,,,,否,
a_mqiq3cvfad,细胞培养箱,SENS-003,温度越上限,温度 36.98℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T05:45:00.000Z,36.98,93.6,待处理,,,,否,
a_mqiq3cvfab,细胞培养箱,SENS-003,湿度越上限,湿度 93.60% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T05:45:00.000Z,36.98,93.6,待处理,,,,否,
a_mqiq3bycd2,一号冷库,SENS-001,温度越下限,温度 4.89℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T05:40:00.000Z,4.89,53.4,待处理,,,,否,
a_mqiq3cef06,试剂保存室,SENS-002,温度越下限,温度 7.78℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T05:40:00.000Z,7.78,44.5,待处理,,,,否,
a_mqiq3cvf73,细胞培养箱,SENS-003,温度越上限,温度 36.69℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T05:40:00.000Z,36.69,95.2,待处理,,,,否,
a_mqiq3cvffe,细胞培养箱,SENS-003,湿度越上限,湿度 95.20% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T05:40:00.000Z,36.69,95.2,待处理,,,,否,
a_mqiq3byc7f,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T05:35:00.000Z,4.28,54.4,待处理,,,,否,
a_mqiq3cef9f,试剂保存室,SENS-002,温度越下限,温度 7.69℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T05:35:00.000Z,7.69,46.3,待处理,,,,否,
a_mqiq3cvef9,细胞培养箱,SENS-003,温度越上限,温度 36.61℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T05:35:00.000Z,36.61,95.4,待处理,,,,否,
a_mqiq3cvec8,细胞培养箱,SENS-003,湿度越上限,湿度 95.40% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T05:35:00.000Z,36.61,95.4,待处理,,,,否,
a_mqiq3bybec,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T05:30:00.000Z,4.33,54.7,待处理,,,,否,
a_mqiq3cefcb,试剂保存室,SENS-002,温度越下限,温度 8.20℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T05:30:00.000Z,8.2,43.5,待处理,,,,否,
a_mqiq3cve87,细胞培养箱,SENS-003,温度越上限,温度 36.97℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T05:30:00.000Z,36.97,94.2,待处理,,,,否,
a_mqiq3cve59,细胞培养箱,SENS-003,湿度越上限,湿度 94.20% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T05:30:00.000Z,36.97,94.2,待处理,,,,否,
a_mqiq3byb3c,一号冷库,SENS-001,温度越下限,温度 4.19℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T05:25:00.000Z,4.19,53.2,待处理,,,,否,
a_mqiq3cefa1,试剂保存室,SENS-002,温度越下限,温度 8.30℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T05:25:00.000Z,8.3,43.5,待处理,,,,否,
a_mqiq3cve4e,细胞培养箱,SENS-003,温度越上限,温度 36.82℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T05:25:00.000Z,36.82,94.6,待处理,,,,否,
a_mqiq3cvece,细胞培养箱,SENS-003,湿度越上限,湿度 94.60% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T05:25:00.000Z,36.82,94.6,待处理,,,,否,
a_mqiq3byba4,一号冷库,SENS-001,温度越下限,温度 4.26℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T05:20:00.000Z,4.26,55.6,待处理,,,,否,
a_mqiq3ceeb3,试剂保存室,SENS-002,温度越下限,温度 7.64℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T05:20:00.000Z,7.64,45.8,待处理,,,,否,
a_mqiq3cve73,细胞培养箱,SENS-003,温度越上限,温度 36.86℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T05:20:00.000Z,36.86,95.6,待处理,,,,否,
a_mqiq3cveb2,细胞培养箱,SENS-003,湿度越上限,湿度 95.60% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T05:20:00.000Z,36.86,95.6,待处理,,,,否,
a_mqiq3bybf7,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T05:15:00.000Z,4.15,55.5,待处理,,,,否,
a_mqiq3cee32,试剂保存室,SENS-002,温度越下限,温度 7.82℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T05:15:00.000Z,7.82,43.1,待处理,,,,否,
a_mqiq3cvd5e,细胞培养箱,SENS-003,温度越上限,温度 37.22℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T05:15:00.000Z,37.22,95.6,待处理,,,,否,
a_mqiq3cvefc,细胞培养箱,SENS-003,湿度越上限,湿度 95.60% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T05:15:00.000Z,37.22,95.6,待处理,,,,否,
a_mqiq3byb0e,一号冷库,SENS-001,温度越下限,温度 4.55℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T05:10:00.000Z,4.55,53.9,待处理,,,,否,
a_mqiq3cee5d,试剂保存室,SENS-002,温度越下限,温度 7.74℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T05:10:00.000Z,7.74,44.7,待处理,,,,否,
a_mqiq3cvd25,细胞培养箱,SENS-003,温度越上限,温度 37.39℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T05:10:00.000Z,37.39,94.4,待处理,,,,否,
a_mqiq3cvdf2,细胞培养箱,SENS-003,湿度越上限,湿度 94.40% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T05:10:00.000Z,37.39,94.4,待处理,,,,否,
a_mqiq3bybd1,一号冷库,SENS-001,温度越下限,温度 4.67℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T05:05:00.000Z,4.67,53.3,待处理,,,,否,
a_mqiq3cee68,试剂保存室,SENS-002,温度越下限,温度 8.30℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T05:05:00.000Z,8.3,43.2,待处理,,,,否,
a_mqiq3cvd51,细胞培养箱,SENS-003,温度越上限,温度 36.66℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T05:05:00.000Z,36.66,94.5,待处理,,,,否,
a_mqiq3cvd80,细胞培养箱,SENS-003,湿度越上限,湿度 94.50% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T05:05:00.000Z,36.66,94.5,待处理,,,,否,
a_mqiq3byaf4,一号冷库,SENS-001,温度越下限,温度 4.33℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T05:00:00.000Z,4.33,55,待处理,,,,否,
a_mqiq3ceeae,试剂保存室,SENS-002,温度越下限,温度 8.06℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T05:00:00.000Z,8.06,46.6,待处理,,,,否,
a_mqiq3cvd30,细胞培养箱,SENS-003,温度越上限,温度 36.66℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T05:00:00.000Z,36.66,96.5,待处理,,,,否,
a_mqiq3cvd38,细胞培养箱,SENS-003,湿度越上限,湿度 96.50% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T05:00:00.000Z,36.66,96.5,待处理,,,,否,
a_mqiq3byad3,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T04:55:00.000Z,4.1,54.1,待处理,,,,否,
a_mqiq3cee0c,试剂保存室,SENS-002,温度越下限,温度 8.24℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T04:55:00.000Z,8.24,46.8,待处理,,,,否,
a_mqiq3cvc5b,细胞培养箱,SENS-003,温度越上限,温度 37.33℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T04:55:00.000Z,37.33,93.3,待处理,,,,否,
a_mqiq3cvd44,细胞培养箱,SENS-003,湿度越上限,湿度 93.30% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T04:55:00.000Z,37.33,93.3,待处理,,,,否,
a_mqiq3bya2a,一号冷库,SENS-001,温度越下限,温度 4.46℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T04:50:00.000Z,4.46,54.1,待处理,,,,否,
a_mqiq3cee67,试剂保存室,SENS-002,温度越下限,温度 7.79℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T04:50:00.000Z,7.79,44.9,待处理,,,,否,
a_mqiq3cvc5a,细胞培养箱,SENS-003,温度越上限,温度 37.34℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T04:50:00.000Z,37.34,94.7,待处理,,,,否,
a_mqiq3cvca4,细胞培养箱,SENS-003,湿度越上限,湿度 94.70% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T04:50:00.000Z,37.34,94.7,待处理,,,,否,
a_mqiq3bya54,一号冷库,SENS-001,温度越下限,温度 4.59℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T04:45:00.000Z,4.59,55.7,待处理,,,,否,
a_mqiq3cee03,试剂保存室,SENS-002,温度越下限,温度 7.85℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T04:45:00.000Z,7.85,44.8,待处理,,,,否,
a_mqiq3cvc7a,细胞培养箱,SENS-003,温度越上限,温度 36.63℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T04:45:00.000Z,36.63,95.7,待处理,,,,否,
a_mqiq3cvc35,细胞培养箱,SENS-003,湿度越上限,湿度 95.70% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T04:45:00.000Z,36.63,95.7,待处理,,,,否,
a_mqiq3by950,一号冷库,SENS-001,温度越下限,温度 4.18℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T04:40:00.000Z,4.18,56.4,待处理,,,,否,
a_mqiq3cee0a,试剂保存室,SENS-002,温度越下限,温度 7.94℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T04:40:00.000Z,7.94,44.3,待处理,,,,否,
a_mqiq3cvb64,细胞培养箱,SENS-003,温度越上限,温度 37.18℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T04:40:00.000Z,37.18,93.9,待处理,,,,否,
a_mqiq3cvbb5,细胞培养箱,SENS-003,湿度越上限,湿度 93.90% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T04:40:00.000Z,37.18,93.9,待处理,,,,否,
a_mqiq3by98a,一号冷库,SENS-001,温度越下限,温度 4.15℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T04:35:00.000Z,4.15,56.6,待处理,,,,否,
a_mqiq3ceda2,试剂保存室,SENS-002,温度越下限,温度 8.26℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T04:35:00.000Z,8.26,45.7,待处理,,,,否,
a_mqiq3cvb06,细胞培养箱,SENS-003,温度越上限,温度 37.03℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T04:35:00.000Z,37.03,94.9,待处理,,,,否,
a_mqiq3cvbe4,细胞培养箱,SENS-003,湿度越上限,湿度 94.90% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T04:35:00.000Z,37.03,94.9,待处理,,,,否,
a_mqiq3by975,一号冷库,SENS-001,温度越下限,温度 4.66℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T04:30:00.000Z,4.66,56.4,待处理,,,,否,
a_mqiq3cede6,试剂保存室,SENS-002,温度越下限,温度 7.72℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T04:30:00.000Z,7.72,44.3,待处理,,,,否,
a_mqiq3cvb6e,细胞培养箱,SENS-003,温度越上限,温度 36.85℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T04:30:00.000Z,36.85,100,待处理,,,,否,
a_mqiq3cvbcc,细胞培养箱,SENS-003,湿度越上限,湿度 100.00% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T04:30:00.000Z,36.85,100,待处理,,,,否,
a_mqiq3by9eb,一号冷库,SENS-001,温度越下限,温度 4.52℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T04:25:00.000Z,4.52,55.6,待处理,,,,否,
a_mqiq3ced45,试剂保存室,SENS-002,温度越下限,温度 8.16℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T04:25:00.000Z,8.16,44.1,待处理,,,,否,
a_mqiq3cvb42,细胞培养箱,SENS-003,温度越上限,温度 36.66℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T04:25:00.000Z,36.66,94.9,待处理,,,,否,
a_mqiq3cvbf7,细胞培养箱,SENS-003,湿度越上限,湿度 94.90% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T04:25:00.000Z,36.66,94.9,待处理,,,,否,
a_mqiq3dit0c,稳定性试验箱,SENS-005,湿度漂移,湿度突变 18.60%，超过阈值 10%（前值 78.00%）,2026-06-17 23:49:29,2025-05-02T04:25:00.000Z,24.92,59.4,待处理,,,,否,
a_mqiq3by908,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T04:20:00.000Z,4.28,55.5,待处理,,,,否,
a_mqiq3ceda8,试剂保存室,SENS-002,温度越下限,温度 7.82℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T04:20:00.000Z,7.82,44.3,待处理,,,,否,
a_mqiq3cvaf5,细胞培养箱,SENS-003,温度越上限,温度 37.07℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T04:20:00.000Z,37.07,93.6,待处理,,,,否,
a_mqiq3cvb55,细胞培养箱,SENS-003,湿度越上限,湿度 93.60% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T04:20:00.000Z,37.07,93.6,待处理,,,,否,
a_mqiq3dis56,稳定性试验箱,SENS-005,湿度越上限,湿度 78.00% 超过上限 70%,2026-06-17 23:49:29,2025-05-02T04:20:00.000Z,25.36,78,待处理,,,,否,
a_mqiq3ditd0,稳定性试验箱,SENS-005,湿度漂移,湿度突变 19.60%，超过阈值 10%（前值 58.40%）,2026-06-17 23:49:29,2025-05-02T04:20:00.000Z,25.36,78,待处理,,,,否,
a_mqiq3by8c7,一号冷库,SENS-001,温度越下限,温度 4.28℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T04:15:00.000Z,4.28,55.8,待处理,,,,否,
a_mqiq3ced76,试剂保存室,SENS-002,温度越下限,温度 8.20℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T04:15:00.000Z,8.2,43.7,待处理,,,,否,
a_mqiq3cva5d,细胞培养箱,SENS-003,温度越上限,温度 37.07℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T04:15:00.000Z,37.07,95.2,待处理,,,,否,
a_mqiq3cva3e,细胞培养箱,SENS-003,湿度越上限,湿度 95.20% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T04:15:00.000Z,37.07,95.2,待处理,,,,否,
a_mqiq3by8d0,一号冷库,SENS-001,温度越下限,温度 4.85℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T04:10:00.000Z,4.85,54.4,待处理,,,,否,
a_mqiq3ced5f,试剂保存室,SENS-002,温度越下限,温度 7.84℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T04:10:00.000Z,7.84,44.7,待处理,,,,否,
a_mqiq3cva09,细胞培养箱,SENS-003,温度越上限,温度 37.11℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T04:10:00.000Z,37.11,95,待处理,,,,否,
a_mqiq3cvaa1,细胞培养箱,SENS-003,湿度越上限,湿度 95.00% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T04:10:00.000Z,37.11,95,待处理,,,,否,
a_mqiq3by85e,一号冷库,SENS-001,温度越下限,温度 4.57℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T04:05:00.000Z,4.57,53.4,待处理,,,,否,
a_mqiq3cec53,试剂保存室,SENS-002,温度越下限,温度 7.83℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T04:05:00.000Z,7.83,43.2,待处理,,,,否,
a_mqiq3cva79,细胞培养箱,SENS-003,温度越上限,温度 37.20℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T04:05:00.000Z,37.2,93.7,待处理,,,,否,
a_mqiq3cva10,细胞培养箱,SENS-003,湿度越上限,湿度 93.70% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T04:05:00.000Z,37.2,93.7,待处理,,,,否,
a_mqiq3by8c4,一号冷库,SENS-001,温度越下限,温度 4.78℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T04:00:00.000Z,4.78,56.4,待处理,,,,否,
a_mqiq3by892,一号冷库,SENS-001,湿度漂移,湿度突变 16.60%，超过阈值 10%（前值 73.00%）,2026-06-17 23:49:27,2025-05-02T04:00:00.000Z,4.78,56.4,待处理,,,,否,
a_mqiq3cecb7,试剂保存室,SENS-002,温度越下限,温度 8.24℃ 低于下限 15℃,2026-06-17 23:49:28,2025-05-02T04:00:00.000Z,8.24,45.7,待处理,,,,否,
a_mqiq3cec89,试剂保存室,SENS-002,湿度漂移,湿度突变 17.30%，超过阈值 10%（前值 63.00%）,2026-06-17 23:49:28,2025-05-02T04:00:00.000Z,8.24,45.7,待处理,,,,否,
a_mqiq3cv904,细胞培养箱,SENS-003,温度越上限,温度 37.01℃ 超过上限 30℃,2026-06-17 23:49:28,2025-05-02T04:00:00.000Z,37.01,96.9,待处理,,,,否,
a_mqiq3cv96c,细胞培养箱,SENS-003,湿度越上限,湿度 96.90% 超过上限 70%,2026-06-17 23:49:28,2025-05-02T04:00:00.000Z,37.01,96.9,待处理,,,,否,
a_mqiq3dgl89,常温试剂柜,SENS-004,湿度漂移,湿度突变 17.60%，超过阈值 10%（前值 58.00%）,2026-06-17 23:49:29,2025-05-02T04:00:00.000Z,22.23,40.4,待处理,,,,否,
a_mqiq3by73f,一号冷库,SENS-001,温度越下限,温度 4.10℃ 低于下限 15℃,2026-06-17 23:49:27,2025-05-02T03:55:00.000Z,4.1,73,待处理,,,,否,
a_mqiq3by746,一号冷库,SENS-001,湿度越上限,湿度 73.00% 超过上限 70%,2026-06-17 23:49:27,2025-05-02T03:55:00.000Z,4.1,73,待处理,,,,否,
